id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497860183.0,242.0,24.0,33.0,296,65.52,7.072000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,362352.0,48.089999999999996,14.280000000000001,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,-0.003605199999999996
,,24.0,33.0,296,48.089999999999996,14.280000000000001,,,Carry,,,,,395992.0,45.57,16.728,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
2497860187.0,243.0,24.0,37.0,296,45.57,16.728,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,47.565,34.0,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0010005799999999992
,,24.0,37.0,296,47.565,34.0,,,Carry,,,,,71268.0,47.565,31.144000000000002,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0
2497860193.0,244.0,24.0,39.0,296,47.565,31.144000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,54.18000000000001,25.568,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0020099799999999998
2497860207.0,245.0,24.0,40.0,296,54.18000000000001,25.568,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,408962.0,38.955000000000005,21.080000000000002,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.004203539999999999
,,24.0,40.0,296,38.955000000000005,21.080000000000002,,,Carry,,,,,395992.0,36.54,21.216,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
2497860217.0,246.0,24.0,42.0,296,36.54,21.216,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Longball', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 120, 124, 128, 36, 37, 216, 218]",True,395992.0,65.415,52.496,,,,,,,,,,,25.0,Gonçalo Inácio,True,Benfica,Sporting,
2497860223.0,261.0,24.0,45.0,299,38.010000000000005,16.116,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860221.0,247.0,24.0,45.0,296,66.99,51.884,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2497860225.0,262.0,24.0,45.0,299,37.800000000000004,17.952,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'HeadPass', 'PassEndY']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,401520.0,56.385000000000005,22.168000000000003,,,,,,,,,,,,,True,Benfica,Sporting,0.00416422
2497860229.0,263.0,24.0,47.0,299,59.535000000000004,21.76,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,395802.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860299.0,248.0,24.0,51.0,296,31.395,59.43200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,31.290000000000003,47.53200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0005097200000000017
,,24.0,51.0,296,31.290000000000003,47.53200000000001,,,Carry,,,,,71268.0,30.975,45.288,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0
2498151987.0,830.0,24.0,53.0,296,30.975,45.288,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,71268.0,17.955000000000002,32.912,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,-0.00027740000000000056
2497860313.0,249.0,25.0,1.0,296,18.375,34.34,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,23285.0,41.160000000000004,21.624000000000002,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.0025262500000000007
,,25.0,1.0,296,41.160000000000004,21.624000000000002,,,Carry,,,,,279177.0,46.2,20.264000000000003,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,0.00159954
2497860319.0,250.0,25.0,4.0,296,46.2,20.264000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,279177.0,,,,,,,,,,,,,10.0,Marcus Edwards,,Benfica,Sporting,
2497860317.0,264.0,25.0,4.0,299,58.800000000000004,47.736000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,107252.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860331.0,251.0,25.0,5.0,296,48.300000000000004,18.632,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,279177.0,45.78,6.868,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,-0.0018078399999999998
2497860339.0,252.0,25.0,8.0,296,46.30500000000001,6.392,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,362352.0,58.275000000000006,6.0520000000000005,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,
2497860337.0,265.0,25.0,9.0,299,46.830000000000005,66.436,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,303544.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860363.0,254.0,25.0,16.0,296,47.88,0.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Longball', 'PassEndX', 'ThrowIn', 'Length', 'Angle']","[91, 212, 35, 37, 215]",True,362352.0,24.78,6.868,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,-0.004034900000000001
,,25.0,16.0,296,24.78,6.868,,,Carry,,,,,395992.0,17.955000000000002,7.752000000000001,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-0.0006523799999999993
2497860371.0,255.0,25.0,19.0,296,17.955000000000002,7.752000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,11.97,29.444,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.002378680000000001
2497860389.0,256.0,25.0,21.0,296,11.97,29.648000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,21.419999999999998,52.97200000000001,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.0014034000000000008
,,25.0,21.0,296,21.419999999999998,52.97200000000001,,,Carry,,,,,283978.0,29.19,53.108,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0011710799999999997
2497860409.0,257.0,25.0,26.0,296,29.19,53.108,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,42.0,46.92,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.002096840000000001
2497860415.0,258.0,25.0,28.0,296,41.580000000000005,46.71600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,368409.0,33.18,58.480000000000004,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,-0.002096840000000001
2497860425.0,259.0,25.0,29.0,296,33.18,58.61600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,28.56,53.720000000000006,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0
2497860435.0,260.0,25.0,31.0,296,29.294999999999998,53.720000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,25.200000000000003,46.376000000000005,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0005818599999999983
,,25.0,31.0,296,25.200000000000003,46.376000000000005,,,Carry,,,,,71268.0,26.46,37.468,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.00015244999999999842
2497860447.0,261.0,25.0,35.0,296,26.46,37.468,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,27.405,19.788000000000004,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,-0.0002191399999999996
,,25.0,35.0,296,27.405,19.788000000000004,,,Carry,,,,,395992.0,27.51,18.156000000000002,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
2497860459.0,262.0,25.0,38.0,296,27.51,18.156000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,43.89,18.224,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.003186659999999999
,,25.0,38.0,296,43.89,18.224,,,Carry,,,,,279177.0,34.125,17.816000000000003,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,-0.003186659999999999
2497860467.0,263.0,25.0,41.0,296,34.125,17.816000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,279177.0,36.54,5.984000000000001,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,0.00015804999999999986
,,25.0,41.0,296,36.54,5.984000000000001,,,Carry,,,,,362352.0,36.330000000000005,7.888,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.0
2497860481.0,264.0,25.0,43.0,296,36.330000000000005,7.888,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,362352.0,45.78,14.416,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.00258273
,,25.0,43.0,296,45.78,14.416,,,Carry,,,,,279177.0,56.07,9.112,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,0.0008905599999999986
2497860499.0,265.0,25.0,51.0,296,56.07,9.112,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,279177.0,48.72,12.172,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,-0.0022727300000000006
2497860509.0,266.0,25.0,54.0,296,47.67,12.376000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,408962.0,34.230000000000004,17.0,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.0032505000000000017
,,25.0,54.0,296,34.230000000000004,17.0,,,Carry,,,,,395992.0,34.33500000000001,22.848000000000003,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0005097200000000017
2497860527.0,267.0,25.0,57.0,296,34.33500000000001,22.848000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,43.785000000000004,53.38,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.00274078
,,25.0,57.0,296,43.785000000000004,53.38,,,Carry,,,,,283978.0,50.400000000000006,53.584,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0
2497860537.0,268.0,26.0,1.0,296,50.400000000000006,53.584,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,70.77000000000001,56.78,,,,,,,,,,,2.0,Matheus Reis,True,Benfica,Sporting,0.010169809999999998
,,26.0,1.0,296,70.77000000000001,56.78,,,Carry,,,,,368409.0,72.03,58.208,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.0
2497860543.0,269.0,26.0,4.0,296,72.03,58.208,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 37, 217, 218]",True,368409.0,72.03,65.07600000000001,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,-0.0027939199999999983
2497860547.0,270.0,26.0,5.0,296,72.03,65.07600000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,67.515,58.684000000000005,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0037706900000000036
,,26.0,5.0,296,67.515,58.684000000000005,,,Carry,,,,,368409.0,68.67000000000002,53.924,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.005311739999999999
2497860553.0,271.0,26.0,7.0,296,68.67000000000002,53.924,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,368409.0,62.580000000000005,53.720000000000006,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.0
,,26.0,7.0,296,62.580000000000005,53.720000000000006,,,Carry,,,,,344378.0,64.05,49.028,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.0006478500000000019
2497860559.0,272.0,26.0,9.0,296,64.05,49.028,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'Chipped', 'Longball', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,344378.0,89.25,8.296,,,,,,,,,,,28.0,Pote,True,Benfica,Sporting,0.0154994
,,26.0,9.0,296,89.25,8.296,,,Carry,,,,,362352.0,86.415,11.56,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.005819199999999997
2497860563.0,273.0,26.0,16.0,296,86.415,11.56,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362352.0,101.745,21.692,,,,,,,,,,,24.0,Pedro Porro,True,Benfica,Sporting,0.03489323
2497860573.0,274.0,26.0,17.0,296,102.79500000000002,22.032,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 120, 29, 35, 37, 217, 218]",True,279177.0,101.85000000000001,31.688000000000002,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,
2497860575.0,267.0,26.0,18.0,299,3.8850000000000002,45.084,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497925599.0,822.0,26.0,19.0,296,102.27000000000001,31.688000000000002,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'LeftFoot', 'BigChance', 'GoalMouthZ', 'SmallBoxCentre', 'Zone', 'BlockedY', 'RegularPlay', 'BlockedX']","[91, 7, 90, 10, 88, 201, 0, 3, 13]",True,368409.0,,,,97.7,48.2,19.4,58.8,True,,,,,17.0,Trincão,,Benfica,Sporting,
2497860613.0,931.0,26.0,20.0,299,2.415,36.312000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['LowCentre', 'OtherBodyPart', 'OwnGoal', 'SmallBoxCentre', 'GoalMouthZ', 'RegularPlay', 'Zone', 'GoalMouthY']","[91, 23]",True,401520.0,,,,,,0.6,48.9,True,,,True,True,,,,Benfica,Sporting,
2497860753.0,269.0,27.0,27.0,299,52.395,34.612,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 35, 38, 216, 218]",True,395802.0,39.375,32.096000000000004,,,,,,,,,,,,,False,Benfica,Sporting,
2497861037.0,276.0,27.0,27.0,299,42.945,31.552,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,369712.0,32.445,46.444,,,,,,,,,,,,,False,Benfica,Sporting,-0.00152184
2497861417.0,292.0,27.0,28.0,299,32.76,45.288,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Chipped', 'PassEndX', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,75691.0,59.325,25.364,,,,,,,,,,,,,True,Benfica,Sporting,0.005751339999999999
2497861453.0,293.0,27.0,29.0,299,59.22,22.712,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860737.0,276.0,27.0,29.0,296,45.78,45.288,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
2497861551.0,294.0,27.0,30.0,299,59.010000000000005,24.004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 120, 29, 139, 36, 38, 216, 218]",True,125476.0,69.615,21.896000000000004,,,,,,,,,,,,,False,Benfica,Sporting,
2497860745.0,278.0,27.0,30.0,296,42.73500000000001,48.416000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,71268.0,52.395,46.988,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,
2497860763.0,270.0,27.0,32.0,299,53.13,22.983999999999998,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 139, 36, 37, 216, 218]",True,369712.0,64.05,26.928000000000004,,,,,,,,,,,,,True,Benfica,Sporting,
2497860757.0,279.0,27.0,33.0,296,45.78,45.084,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497860767.0,280.0,27.0,33.0,296,45.78,45.084,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,43.995,60.724000000000004,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.0018078399999999998
2497860777.0,281.0,27.0,35.0,296,43.050000000000004,60.588,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,32.445,55.624,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0006677700000000016
2497860791.0,282.0,27.0,37.0,296,32.025,54.74,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,41.475,53.720000000000006,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0015522900000000013
2497860805.0,283.0,27.0,38.0,296,41.475,53.720000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,344378.0,45.045,65.28,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.00033624999999999974
,,27.0,38.0,296,45.045,65.28,,,Carry,,,,,296364.0,39.58500000000001,64.87200000000001,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0012207699999999995
2497860823.0,284.0,27.0,40.0,296,39.58500000000001,64.87200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,24.465000000000003,61.2,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0028141300000000015
2497860841.0,285.0,27.0,42.0,296,24.675,62.424,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Chipped', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 124, 36, 38, 216, 218]",True,283978.0,44.415,53.516000000000005,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.005396860000000002
,,27.0,42.0,296,44.415,53.516000000000005,,,Carry,,,,,368409.0,47.46000000000001,46.444,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.0004458799999999992
2497860845.0,286.0,27.0,45.0,296,47.46000000000001,46.444,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,368409.0,,,,,,,,,,,,,17.0,Trincão,,Benfica,Sporting,
2497860853.0,271.0,27.0,45.0,299,57.54,21.556,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,443613.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497860871.0,287.0,27.0,47.0,296,53.550000000000004,50.184000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Throughball', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 127, 129, 205, 36, 37, 217, 218]",True,135563.0,92.925,56.508,,,,,,,,,,,20.0,Paulinho,True,Benfica,Sporting,0.02381396
2497860899.0,288.0,27.0,51.0,296,93.24,55.21600000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Cross', 'Length', 'ShotAssist', 'Chipped', 'Angle', 'LeftFoot', 'PassEndY', 'IntentionalAssist', 'PassEndX', 'Zone', 'KeyPass']","[91, 119, 123, 138, 124, 125, 40, 41, 36, 38, 217, 218]",True,296364.0,93.765,27.268000000000004,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.2167837
,,27.0,51.0,296,93.765,27.268000000000004,,,Carry,,,,,362352.0,93.24,22.983999999999998,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,-0.053139639999999995
2497860901.0,289.0,27.0,54.0,296,93.24,22.983999999999998,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['IntentionalAssist', 'RegularPlay', 'Assisted', 'Blocked', 'RelatedEventId', 'GoalMouthY', 'BoxRight', 'BlockedY', 'GoalMouthZ', 'Zone', 'LowRight', 'OppositeRelatedEvent', 'BlockedX', 'Head']","[91, 10, 1, 3, 11, 14]",True,362352.0,,,,91.6,37.4,19.0,48.0,True,288.0,296364.0,,,24.0,Pedro Porro,,Benfica,Sporting,
2497861205.0,282.0,27.0,54.0,299,11.13,44.064,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'OppositeRelatedEvent', 'Zone']","[91, 58]",True,369430.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2498152315.0,831.0,27.0,55.0,296,94.92000000000002,24.276000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,362352.0,,,,,,,,,,,,,24.0,Pedro Porro,,Benfica,Sporting,
2497860909.0,272.0,27.0,56.0,299,6.615,39.644,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 94, 95, 215]",True,107252.0,8.19,40.93600000000001,,,,,,,,,,,,,,Benfica,Sporting,
2497861491.0,310.0,27.0,57.0,296,93.24,27.472,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,362352.0,,,,,,,,,,,,,24.0,Pedro Porro,,Benfica,Sporting,
