id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2519431727.0,40.0,3.0,299,369712.0,23.415000000000003,41.004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,34.0,31.815,30.124,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,0.0011582700000000012
,,3.0,299,125476.0,31.815,30.124,,,Carry,,,,,34.0,33.075,28.900000000000002,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0
2519431761.0,41.0,3.0,299,125476.0,33.075,28.900000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,35.0,35.175000000000004,7.48,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,-0.0015471700000000005
,,3.0,299,401520.0,35.175000000000004,7.48,,,Carry,,,,,35.0,36.330000000000005,5.372000000000001,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.0
2519431769.0,42.0,3.0,299,401520.0,36.330000000000005,5.372000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'StandingSave', 'Offensive', 'PassEndY', 'Length', 'Zone', 'OppositeRelatedEvent']","[91, 118, 120, 29, 36, 38, 216, 218]",True,39.0,37.800000000000004,5.168,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,
2519431793.0,45.0,3.0,264,388653.0,69.19500000000001,64.60000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 60]",True,39.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519431899.0,44.0,3.0,299,110273.0,3.3600000000000003,34.408,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'GoalKick', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,47.0,6.720000000000001,18.768,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Maritimo,Benfica,-0.0005306600000000005
,,3.0,299,443613.0,6.720000000000001,18.768,,,Carry,,,,,47.0,7.5600000000000005,17.136,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,-0.0013791799999999998
2519431925.0,45.0,3.0,299,443613.0,7.5600000000000005,17.136,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Chipped', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 124, 36, 38, 216, 218]",True,51.0,35.910000000000004,10.336,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,0.003267290000000001
,,3.0,299,125476.0,35.910000000000004,10.336,,,Carry,,,,,51.0,34.86000000000001,7.616,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,-0.0023706000000000005
2519431941.0,46.0,3.0,299,125476.0,34.86000000000001,7.616,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 70]",True,53.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519431969.0,47.0,3.0,264,300848.0,70.14,60.384,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 143]",True,54.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519431983.0,48.0,3.0,264,300848.0,74.235,64.12400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,55.0,90.92999999999999,65.144,,,,,,,,,,,,False,Maritimo,Benfica,0.013629430000000001
2519431993.0,49.0,3.0,264,388653.0,90.51,65.144,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,58.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432023.0,50.0,4.0,264,388653.0,85.67999999999999,65.48400000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'OppositeRelatedEvent', 'Length', 'Zone', 'Offensive', 'Angle', 'PassEndX', 'StandingSave']","[91, 120, 29, 35, 37, 217, 218]",True,0.0,82.635,65.62,,,,,,,,,,,,False,Maritimo,Benfica,
2519432027.0,47.0,4.0,299,125476.0,23.415000000000003,1.292,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 60]",True,1.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519432129.0,52.0,4.0,264,329366.0,78.33,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'ThrowIn', 'PassEndY', 'Angle', 'Length']","[91, 212, 36, 38, 217]",True,7.0,87.465,59.364000000000004,,,,,,,,,,,,True,Maritimo,Benfica,0.013629430000000001
2519432133.0,53.0,4.0,264,371582.0,87.78,59.364000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,9.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432163.0,50.0,4.0,299,401520.0,15.120000000000001,10.540000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,10.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519469487.0,401.0,4.0,264,371582.0,89.775,55.89600000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,10.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432161.0,49.0,4.0,299,369712.0,18.165000000000003,12.444,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,10.0,15.33,10.744000000000002,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,-0.0006379300000000001
,,4.0,299,443613.0,15.33,10.744000000000002,,,Carry,,,,,10.0,20.37,14.280000000000001,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,0.0006379300000000001
2519469547.0,493.0,4.0,299,443613.0,20.37,14.280000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,12.0,,,,,,,,,,,,66.0,António Silva,,Maritimo,Benfica,
2519469797.0,494.0,4.0,299,443613.0,19.635,14.688000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,12.0,25.41,28.628000000000004,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,0.0007416699999999998
2519469887.0,495.0,4.0,299,303544.0,24.990000000000002,29.580000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 118, 120, 29, 35, 38, 215, 218]",True,13.0,23.31,21.624000000000002,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,
2519432181.0,54.0,4.0,264,371582.0,80.85000000000001,46.172000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,14.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432229.0,55.0,4.0,264,371582.0,79.8,41.82,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ShotAssist', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,16.0,76.755,19.312,,,,,,,,,,,,False,Maritimo,Benfica,-0.010990859999999998
2519432237.0,56.0,4.0,264,101952.0,75.28500000000001,22.576000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Assisted', 'OutOfBoxCentre', 'OppositeRelatedEvent', 'GoalMouthY', 'StandingSave', 'GoalMouthZ', 'LeftFoot', 'LowRight', 'Zone', 'BlockedX', 'RelatedEventId', 'Blocked', 'BlockedY', 'RegularPlay']","[91, 10, 2, 3, 11, 13]",True,19.0,,,55.0,371582.0,85.4,41.2,19.0,46.6,True,,,,,,Maritimo,Benfica,
2519432267.0,51.0,4.0,299,75691.0,12.600000000000001,39.78,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'OppositeRelatedEvent', 'Zone']","[91, 58]",True,19.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519432287.0,52.0,4.0,299,361961.0,22.680000000000003,39.916000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,20.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
,,4.0,299,361961.0,22.680000000000003,39.916000000000004,,,Carry,,,,,20.0,28.875,43.86000000000001,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.0009391300000000016
2520129947.0,940.0,4.0,299,361961.0,28.875,43.86000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Defensive', 'StandingSave']","[91, 53]",True,22.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519432297.0,53.0,4.0,299,361961.0,27.51,40.528000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']","[91, 63]",True,22.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519432281.0,57.0,4.0,264,101952.0,77.49,27.472,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Zone', 'Foul', 'StandingSave', 'OppositeRelatedEvent']",[64],False,22.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432431.0,54.0,4.0,299,75691.0,27.405,44.47200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'FreekickTaken', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 132, 36, 37, 216, 218]",True,36.0,37.17,63.17200000000001,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,0.00015804999999999986
,,4.0,299,107252.0,37.17,63.17200000000001,,,Carry,,,,,36.0,55.44,62.424,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.0034732899999999987
2519432443.0,55.0,4.0,299,107252.0,55.44,62.424,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,41.0,63.42,64.804,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,0.0027146399999999973
2519432479.0,56.0,4.0,299,303544.0,63.525000000000006,64.668,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,42.0,35.7,58.412000000000006,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,-0.0068556999999999976
,,4.0,299,361961.0,35.7,58.412000000000006,,,Carry,,,,,42.0,33.705000000000005,57.46,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,-0.0015522900000000013
2519432523.0,57.0,4.0,299,361961.0,33.705000000000005,57.46,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,45.0,13.440000000000001,38.760000000000005,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.00023232000000000114
,,4.0,299,110273.0,13.440000000000001,38.760000000000005,,,Carry,,,,,45.0,14.385,34.612,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Maritimo,Benfica,0.0
2519432583.0,58.0,4.0,299,110273.0,14.385,34.612,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Chipped', 'Zone', 'Longball', 'PassEndX']","[91, 120, 124, 128, 36, 38, 216, 218]",True,50.0,59.22,18.088,,,,,,,,,,99.0,Odysseas Vlachodimos,True,Maritimo,Benfica,
2519432597.0,58.0,4.0,264,401126.0,45.36000000000001,49.164,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'HeadPass', 'Zone', 'StandingSave']","[91, 120, 29, 139, 36, 37, 216, 218]",True,52.0,62.685,56.37200000000001,,,,,,,,,,,,False,Maritimo,Benfica,
2519432615.0,59.0,4.0,299,401520.0,42.839999999999996,9.384,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'HeadPass', 'PassEndX', 'Zone']","[91, 120, 29, 139, 36, 37, 216, 218]",True,54.0,54.18000000000001,14.212,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,
2519432621.0,59.0,4.0,264,401126.0,50.400000000000006,50.728,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,55.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519432665.0,60.0,4.0,264,401126.0,55.964999999999996,50.388,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,57.0,57.12,63.51200000000001,,,,,,,,,,,,False,Maritimo,Benfica,-0.0021200000000000004
2519432693.0,61.0,5.0,264,329366.0,54.81,61.608000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,0.0,43.050000000000004,44.540000000000006,,,,,,,,,,,,False,Maritimo,Benfica,-0.0020442199999999994
2519432737.0,62.0,5.0,264,300848.0,43.050000000000004,43.18,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,2.0,39.06,23.936000000000003,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2519432757.0,63.0,5.0,264,137058.0,40.95,20.196,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,4.0,49.56,6.868,,,,,,,,,,,,False,Maritimo,Benfica,-0.0002082999999999998
2519432775.0,64.0,5.0,264,101952.0,49.56,7.344000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,8.0,34.964999999999996,23.323999999999998,,,,,,,,,,,,False,Maritimo,Benfica,-0.0013788199999999994
2519432841.0,65.0,5.0,264,137058.0,35.28,26.724,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,11.0,27.51,47.668,,,,,,,,,,,,False,Maritimo,Benfica,-0.00152184
2519432867.0,66.0,5.0,264,401126.0,36.855000000000004,51.68000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,16.0,37.48500000000001,65.008,,,,,,,,,,,,False,Maritimo,Benfica,-0.0008845199999999998
2519432877.0,67.0,5.0,264,329366.0,37.48500000000001,64.26,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,19.0,40.845,55.42,,,,,,,,,,,,False,Maritimo,Benfica,0.0008845199999999998
2519432883.0,68.0,5.0,264,300848.0,41.160000000000004,55.42,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,20.0,45.15,68.0,,,,,,,,,,,,False,Maritimo,Benfica,
2519432969.0,61.0,5.0,299,401520.0,56.80500000000001,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'ThrowIn', 'Zone']","[91, 212, 35, 37, 216]",True,28.0,49.77,3.196,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,-0.002252519999999999
2519432975.0,62.0,5.0,299,443613.0,49.56,3.196,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'StandingSave', 'Longball', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 120, 124, 128, 36, 37, 217, 218]",True,29.0,84.42000000000002,10.744000000000002,,,,,,,,,,66.0,António Silva,True,Maritimo,Benfica,
2519432983.0,70.0,5.0,264,401126.0,26.25,56.78,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,32.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519433171.0,64.0,5.0,299,401520.0,77.59500000000001,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 36, 37, 217]",True,43.0,102.69,17.204,,,,,,,,,,6.0,Alexander Bah,True,Maritimo,Benfica,0.025255919999999998
,,5.0,299,303544.0,102.69,17.204,,,Carry,,,,,43.0,97.02000000000001,20.468000000000004,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
2519433211.0,65.0,5.0,299,303544.0,97.02000000000001,20.468000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'IntentionalAssist', 'Length', 'PassEndY', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,49.0,90.51,31.076000000000004,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.04362507
2519433217.0,66.0,5.0,299,125476.0,90.72000000000001,30.6,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['MissHigh', 'GoalMouthZ', 'RelatedEventId', 'IntentionalAssist', 'Zone', 'BoxCentre', 'GoalMouthY', 'RegularPlay', 'Assisted', 'StandingSave', 'LeftFoot']","[91, 7, 90, 10, 1, 3, 13]",True,50.0,,,65.0,303544.0,,,62.5,53.4,True,,,20.0,João Mário,,Maritimo,Benfica,
2519433589.0,73.0,6.0,264,86730.0,4.620000000000001,34.544000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'GoalKick', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,13.0,5.985,50.524,,,,,,,,,,,,False,Maritimo,Benfica,-0.0005306600000000005
2519433647.0,74.0,6.0,264,401126.0,5.985,50.524,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,17.0,14.07,65.212,,,,,,,,,,,,False,Maritimo,Benfica,-0.0010837399999999997
2519433655.0,75.0,6.0,264,329366.0,15.540000000000001,65.756,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Offensive', 'Angle', 'Length', 'Zone', 'OppositeRelatedEvent', 'Chipped', 'PassEndY']","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,21.0,16.59,65.89200000000001,,,,,,,,,,,,False,Maritimo,Benfica,
2519433651.0,68.0,6.0,299,125476.0,87.04500000000002,1.4960000000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,21.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519433887.0,77.0,6.0,264,329366.0,32.97,68.0,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'ThrowIn', 'Zone']","[91, 212, 36, 38, 216]",True,40.0,45.255,64.736,,,,,,,,,,,,False,Maritimo,Benfica,0.0027068500000000002
2519433891.0,78.0,6.0,264,388653.0,41.055,64.464,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,43.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519433929.0,79.0,6.0,264,329366.0,37.695,61.268,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,45.0,50.400000000000006,58.75200000000001,,,,,,,,,,,,False,Maritimo,Benfica,0.00258273
2519433953.0,80.0,6.0,264,371582.0,46.095,63.51200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,48.0,57.435,67.116,,,,,,,,,,,,False,Maritimo,Benfica,0.002252519999999999
2519433965.0,81.0,6.0,264,388653.0,57.75,66.84400000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,49.0,58.800000000000004,63.376000000000005,,,,,,,,,,,,False,Maritimo,Benfica,
2519433967.0,70.0,6.0,299,401520.0,48.089999999999996,3.128,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,49.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519433981.0,71.0,6.0,299,401520.0,48.089999999999996,3.128,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 120, 29, 124, 36, 37, 216, 218]",True,50.0,61.32,5.644000000000001,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,
2519433987.0,82.0,6.0,264,123359.0,44.415,59.908,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,51.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519433989.0,83.0,6.0,264,123359.0,44.415,59.908,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Chipped', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 124, 35, 38, 215, 218]",True,51.0,30.345,57.732000000000006,,,,,,,,,,,,False,Maritimo,Benfica,-0.001888540000000001
2519434025.0,84.0,6.0,264,401126.0,28.14,55.624,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,54.0,7.455,36.176,,,,,,,,,,,,False,Maritimo,Benfica,-0.001184339999999999
2519434073.0,85.0,6.0,264,86730.0,8.505,34.544000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,57.0,8.61,60.86000000000001,,,,,,,,,,,,False,Maritimo,Benfica,-0.0030275300000000005
2519434081.0,86.0,7.0,264,401126.0,7.3500000000000005,58.888,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,2.0,2.8350000000000004,36.312000000000005,,,,,,,,,,,,False,Maritimo,Benfica,0.0019098400000000003
2519434101.0,87.0,7.0,264,86730.0,2.8350000000000004,36.176,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,4.0,22.89,25.432000000000002,,,,,,,,,,,,False,Maritimo,Benfica,0.0006024800000000007
2519434123.0,88.0,7.0,264,300848.0,24.255000000000003,24.48,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,7.0,30.450000000000003,14.076,,,,,,,,,,,,False,Maritimo,Benfica,0.0005818599999999983
2519434131.0,89.0,7.0,264,101952.0,30.555000000000003,14.212,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,8.0,38.43,23.188000000000002,,,,,,,,,,,,False,Maritimo,Benfica,0.002096840000000001
2519434229.0,90.0,7.0,264,335707.0,80.325,30.668000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,15.0,90.825,45.628,,,,,,,,,,,,False,Maritimo,Benfica,0.019798120000000002
