id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2378141825.0,38.0,3.0,786.0,275110.0,33.705000000000005,8.976000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,34.0,21.10500000000001,35.63200000000002,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,-0.0004294100000000016
,,3.0,,322640.0,21.10500000000001,35.63200000000002,,,Carry,,,,,34.0,31.185000000000002,39.168000000000006,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0011582700000000012
2378141827.0,39.0,3.0,786.0,322640.0,31.185000000000002,39.168000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,40.0,29.71500000000001,18.564,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,-0.0002191399999999996
,,3.0,,423078.0,29.71500000000001,18.564,,,Carry,,,,,40.0,31.815,18.564,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0
2378141829.0,40.0,3.0,786.0,423078.0,31.815,18.564,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,44.0,31.5,43.45200000000002,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0
,,3.0,,322640.0,31.5,43.45200000000002,,,Carry,,,,,44.0,34.02000000000001,47.94000000000001,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0
2378141837.0,41.0,3.0,786.0,322640.0,34.02000000000001,47.94000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,47.0,43.89,66.70800000000003,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.00015804999999999986
,,3.0,,23621.0,43.89,66.70800000000003,,,Carry,,,,,47.0,46.30500000000002,66.30000000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0012207699999999995
2378141843.0,41.0,3.0,2188.0,421891.0,44.31,5.304,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,50.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378141845.0,43.0,3.0,786.0,380685.0,60.69,62.696000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,50.0,,,,,,,,,,,9.0,Uilton,,Estoril,Pacos de Ferreira,
2378141839.0,42.0,3.0,786.0,23621.0,46.30500000000002,66.30000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,50.0,59.95500000000001,66.368,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.002252519999999999
,,3.0,,380685.0,59.95500000000001,66.368,,,Carry,,,,,50.0,65.73,58.68400000000002,,,,,,,,,9.0,Uilton,True,Estoril,Pacos de Ferreira,0.0039675100000000005
2378141847.0,44.0,3.0,786.0,380685.0,65.73,58.684000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,53.0,,,,,,,,,,,9.0,Uilton,,Estoril,Pacos de Ferreira,
2378141849.0,42.0,3.0,2188.0,421891.0,39.27,9.316,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']",[64],False,53.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378495453.0,722.0,4.0,786.0,23621.0,65.52,62.90000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'FreekickTaken', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 132, 35, 216, 218]",True,31.0,63.63,62.90000000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0
,,4.0,,384889.0,63.63,62.90000000000001,,,Carry,,,,,31.0,65.52,61.81200000000001,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.0
2378141855.0,45.0,4.0,786.0,384889.0,65.52,61.81200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,32.0,64.89,47.19200000000001,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.0019007200000000016
2378141857.0,46.0,4.0,786.0,121675.0,65.73,46.24,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Length', 'Chipped', 'PassEndY', 'Angle', 'Zone']","[91, 120, 29, 124, 36, 37, 217, 218]",True,34.0,90.09,50.11600000000001,,,,,,,,,22.0,Luiz Carlos,True,Estoril,Pacos de Ferreira,0.035560060000000004
2378141859.0,43.0,4.0,2188.0,329403.0,11.55,16.728,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length', 'Head', 'PassEndX']","[91, 94, 95, 57, 215]",True,35.0,3.99,11.968000000000002,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378141865.0,47.0,4.0,786.0,23621.0,103.95,55.14800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'StandingSave', 'Cross', 'PassEndY', 'LeftFoot', 'Zone', 'Angle']","[91, 138, 126, 36, 38, 217, 218]",True,39.0,105.0,40.25600000000001,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.21097641
2378141875.0,45.0,5.0,2188.0,331191.0,3.150000000000001,29.512,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'GoalKick', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,0.0,9.975,13.056000000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0019098400000000003
2378141877.0,46.0,5.0,2188.0,356232.0,9.975,12.784,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,2.0,17.64,4.964,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0002954400000000001
2378141879.0,47.0,5.0,2188.0,421891.0,17.745,4.964,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,4.0,19.95,11.56,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0016276599999999995
2378141881.0,48.0,5.0,2188.0,333315.0,19.95,11.56,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 118, 120, 29, 36, 38, 215, 218]",True,6.0,20.685,0.0,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0009752800000000002
2378141893.0,50.0,5.0,786.0,23621.0,86.625,68.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 212, 36, 38, 217]",True,21.0,92.19,63.51200000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.007287600000000002
,,5.0,,131384.0,92.19,63.51200000000001,,,Carry,,,,,21.0,90.92999999999999,64.32800000000002,,,,,,,,,10.0,Denilson,False,Estoril,Pacos de Ferreira,0.0
2378141895.0,51.0,5.0,786.0,131384.0,90.92999999999999,64.32800000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 29, 35, 37, 217, 218]",True,23.0,79.69500000000001,68.0,,,,,,,,,10.0,Denilson,False,Estoril,Pacos de Ferreira,-0.007287600000000002
2378141913.0,51.0,5.0,2188.0,421891.0,27.615000000000002,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'ThrowIn', 'PassEndX', 'Zone', 'PassEndY', 'Longball', 'Length']","[91, 212, 35, 37, 215]",True,40.0,5.25,6.256000000000002,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0033935600000000003
2378141915.0,52.0,5.0,2188.0,356232.0,5.565,7.48,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,43.0,1.8900000000000001,23.66400000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.00249687
2378141921.0,53.0,5.0,2188.0,331191.0,3.465,27.676000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Chipped', 'Longball']","[91, 117, 124, 127, 36, 37, 215, 218]",True,46.0,24.990000000000002,66.096,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0009620200000000009
2378141923.0,54.0,5.0,2188.0,105928.0,24.885,66.23200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,48.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378141929.0,54.0,5.0,786.0,275110.0,76.755,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 216]",True,52.0,59.85,8.84,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,-0.005103159999999999
,,5.0,,423078.0,59.85,8.84,,,Carry,,,,,52.0,59.745000000000005,10.404000000000002,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0
2378141933.0,55.0,5.0,786.0,423078.0,59.745000000000005,10.404000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,56.0,40.005,31.144000000000002,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,-0.0034916700000000005
2378141935.0,56.0,6.0,786.0,322640.0,40.005,31.144000000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,0.0,55.230000000000004,28.220000000000002,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.004268819999999998
,,6.0,,422245.0,55.230000000000004,28.220000000000002,,,Carry,,,,,0.0,55.545,26.45200000000001,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0
2378141937.0,57.0,6.0,786.0,422245.0,55.545,26.45200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,2.0,62.685,7.616,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0005553200000000015
2378141945.0,58.0,6.0,786.0,121675.0,62.685,7.616,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,4.0,67.30499999999999,0.68,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0
2378141947.0,59.0,6.0,786.0,275110.0,67.935,1.02,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,5.0,77.07000000000001,3.06,,,,,,,,,29.0,Fernando Fonseca,False,Estoril,Pacos de Ferreira,0.00377069
,,6.0,,110341.0,77.07000000000001,3.06,,,Carry,,,,,5.0,68.67000000000003,2.788,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.00377069
2378141949.0,60.0,6.0,786.0,110341.0,68.67000000000003,2.788,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,10.0,59.745000000000005,12.648,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.0013324699999999988
,,6.0,,422245.0,59.745000000000005,12.648,,,Carry,,,,,10.0,58.800000000000004,18.428,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0007378299999999983
2378141951.0,61.0,6.0,786.0,422245.0,58.800000000000004,18.428,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,12.0,50.714999999999996,39.168000000000006,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,-0.0020099799999999998
,,6.0,,322640.0,50.714999999999996,39.168000000000006,,,Carry,,,,,12.0,54.495,40.8,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0020492999999999987
2378141953.0,62.0,6.0,786.0,322640.0,54.495,40.8,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,15.0,64.05,62.764000000000024,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0005553200000000015
,,6.0,,23621.0,64.05,62.764000000000024,,,Carry,,,,,15.0,63.63,64.736,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0
2378141955.0,63.0,6.0,786.0,23621.0,63.63,64.736,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,19.0,74.13,66.028,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00377069
2378141957.0,64.0,6.0,786.0,380685.0,74.13,66.028,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,21.0,63.839999999999996,65.34800000000001,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,-0.00377069
2378141959.0,65.0,6.0,786.0,23621.0,63.839999999999996,65.34800000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,23.0,58.695,62.22000000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,-0.002714640000000001
,,6.0,,384889.0,58.695,62.22000000000001,,,Carry,,,,,23.0,57.225,56.236,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.001382170000000002
2378141961.0,66.0,6.0,786.0,384889.0,57.225,56.236,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,25.0,67.62,47.736,,,,,,,,,77.0,Nuno Santos,True,Estoril,Pacos de Ferreira,0.0032331900000000004
,,6.0,,422245.0,67.62,47.736,,,Carry,,,,,25.0,70.03500000000001,48.416,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0
2378141963.0,67.0,6.0,786.0,422245.0,70.03500000000001,48.416,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,27.0,78.015,65.212,,,,,,,,,26.0,Rui Pires,False,Estoril,Pacos de Ferreira,0.0018699699999999986
,,6.0,,380685.0,78.015,65.212,,,Carry,,,,,27.0,74.34,62.83200000000001,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0
2378141965.0,68.0,6.0,786.0,380685.0,74.34,62.83200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'Length', 'PassEndX', 'Cross', 'StandingSave', 'PassEndY', 'RightFoot', 'Longball', 'Zone']","[91, 137, 124, 126, 36, 38, 217, 218]",True,30.0,94.185,33.456,,,,,,,,,9.0,Uilton,True,Estoril,Pacos de Ferreira,0.08682973
2378141967.0,56.0,6.0,2188.0,421890.0,10.08,32.572,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 94, 95, 215]",True,32.0,7.665,0.0,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378141995.0,70.0,7.0,786.0,23621.0,95.655,68.0,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'ThrowIn', 'ShotAssist', 'Longball', 'IntentionalAssist', 'PassEndX', 'KeyPass']","[91, 212, 123, 39, 45, 36, 38, 217]",True,1.0,97.54500000000004,36.58400000000001,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.2226029
2378141997.0,71.0,7.0,786.0,110341.0,97.54500000000002,36.584,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'ThrowinSetPiece', 'BoxCentre', 'RelatedEventId', 'GoalMouthZ', 'LowCentre', 'Assisted', 'GoalMouthY', 'Zone', 'BlockedY', 'Head', 'StandingSave', 'OppositeRelatedEvent', 'IntentionalAssist']","[91, 9, 10, 1, 5, 14]",True,4.0,,,98.6,50.5,12.7,48.4,True,70.0,23621.0,,15.0,Juan Delgado,,Estoril,Pacos de Ferreira,
2378142001.0,59.0,7.0,2188.0,331191.0,1.785,33.592,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'OppositeRelatedEvent', 'Collected', 'Zone', 'DivingSave', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 83, 77, 79, 81]",True,4.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378141999.0,58.0,7.0,2188.0,331191.0,1.785,33.592,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,5.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142009.0,60.0,7.0,2188.0,331191.0,2.52,32.912,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'KeeperThrow', 'StandingSave', 'Length', 'PassEndX']","[91, 36, 38, 215, 218]",True,20.0,17.535,5.168000000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0016144000000000002
2378142011.0,61.0,7.0,2188.0,421891.0,17.430000000000003,5.236000000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,22.0,8.925000000000002,16.32,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0002954400000000001
2378142017.0,62.0,7.0,2188.0,356232.0,9.975,18.768,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Longball', 'Length', 'Angle', 'PassEndY']","[91, 117, 127, 36, 37, 215, 218]",True,25.0,11.97,50.79600000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0008975500000000004
2378142019.0,63.0,7.0,2188.0,421890.0,20.790000000000006,54.40000000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,31.0,8.505000000000003,37.60400000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-1.3259999999999314e-05
2378142021.0,64.0,7.0,2188.0,331191.0,9.555,32.708000000000006,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,34.0,25.62,13.192000000000005,,,,,,,,,,,False,Estoril,Pacos de Ferreira,1.3259999999999314e-05
2378142027.0,65.0,7.0,2188.0,421893.0,48.195,15.504,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Angle', 'Chipped', 'Longball', 'Zone', 'Length', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,40.0,80.955,19.584000000000003,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.01470662
2378142029.0,72.0,7.0,786.0,322640.0,26.985,48.21200000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 139, 36, 37, 215, 218]",True,42.0,29.294999999999998,53.04000000000001,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.00058186
,,7.0,,23621.0,29.294999999999998,53.04000000000001,,,Carry,,,,,42.0,30.03,55.01200000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0
2378142031.0,73.0,7.0,786.0,23621.0,30.03,55.01200000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,43.0,,,,,,,,,,,5.0,Antunes,,Estoril,Pacos de Ferreira,
2378142033.0,74.0,7.0,786.0,23621.0,29.61,54.536000000000016,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,43.0,35.910000000000004,42.976000000000006,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00050972
2378142035.0,75.0,7.0,786.0,121675.0,35.910000000000004,42.976000000000006,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'LayOff', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,44.0,26.565,41.82,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,-0.0009391300000000016
,,7.0,,322640.0,26.565,41.82,,,Carry,,,,,44.0,28.455000000000002,40.25600000000001,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0011582700000000012
2378142037.0,76.0,7.0,786.0,322640.0,28.455000000000002,40.25600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,48.0,23.835,30.192,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,-0.0011582700000000012
2378142039.0,77.0,7.0,786.0,423078.0,24.150000000000002,30.192,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,49.0,3.7800000000000002,39.032000000000004,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,-0.0007549299999999991
2378142041.0,78.0,7.0,786.0,364187.0,3.78,39.032,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,50.0,,,,,,,,,,,13.0,André Ferreira,,Estoril,Pacos de Ferreira,
2378142045.0,66.0,7.0,2188.0,421893.0,91.455,23.936000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,52.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142043.0,79.0,7.0,786.0,364187.0,13.545000000000002,44.064,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,52.0,,,,,,,,,,,13.0,André Ferreira,,Estoril,Pacos de Ferreira,
2378142057.0,67.0,8.0,2188.0,329403.0,104.47500000000001,0.34,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Cross', 'Chipped', 'RightFoot', 'Longball', 'CornerTaken', 'Zone']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,17.0,92.4,33.592,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.07012512
2378142059.0,80.0,8.0,786.0,423078.0,9.66,36.448,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,19.0,,,,,,,,,,,3.0,Nuno Lima,,Estoril,Pacos de Ferreira,
2378142075.0,70.0,8.0,2188.0,421892.0,95.34,31.552,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,19.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378142061.0,81.0,8.0,786.0,423078.0,8.295,37.80800000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'Head', 'PassEndX']","[91, 94, 95, 57, 215]",True,19.0,14.91,22.78,,,,,,,,,3.0,Nuno Lima,,Estoril,Pacos de Ferreira,
